origin,mae,rmse,n
2022-07-08,909.037395833333,1388.1443638120495,48
2022-07-09,916.1919097222222,1304.9693964664257,48
2022-07-10,481.62375,510.91763172073536,48
2022-07-11,455.9651736111111,500.27054516601913,48
2022-07-12,695.4507291666669,775.1524792703947,48
2022-07-13,724.5870138888891,801.4281384615468,48
2022-07-14,1068.0799652777778,1103.926966852288,48
2022-07-15,588.7566666666665,660.5175887785877,48
2022-07-16,781.1410069444443,909.3510498691305,48
2022-07-17,769.1381944444444,996.4637384742014,48
2022-07-18,395.46722222222223,463.46655292278103,48
2022-07-19,482.3759027777778,601.7696954754306,48
2022-07-20,280.4898958333329,319.28827917234923,48
2022-07-21,310.22499999999985,370.1815638439516,48
2022-07-22,595.7072222222222,649.124582354228,48
2022-07-23,734.6100347222222,783.8667076894516,48
2022-07-24,146.51069444444443,159.69773415853578,48
2022-07-25,436.5397916666666,529.2733964592751,48
2022-07-26,857.4714930555552,925.8644374065913,48
2022-07-27,616.3690972222221,805.1694729026483,48
2022-07-28,836.923263888889,1151.6288584632007,48
2022-07-29,553.2775347222222,679.7328810892218,48
2022-07-30,644.8660069444444,693.7973067870175,48
2022-07-31,741.0484722222221,883.9067479129336,48
2022-08-01,179.04024305555558,220.1464869880047,48
2022-08-02,472.0628819444444,560.6219963786234,48
2022-08-03,711.4162847222224,868.3933068738622,48
2022-08-04,932.411701388889,1018.547374508194,48
2022-08-05,1027.618888888889,1206.9533007017646,48
2022-08-06,1188.2279513888889,1268.3107624739428,48
2022-08-07,978.1829166666666,1135.43903347465,48
2022-08-08,300.4640625000001,356.4669521306075,48
2022-08-09,440.05784722222216,572.2519280130903,48
2022-08-10,713.8276041666664,820.4276971967755,48
2022-08-11,757.2750000000002,837.3435552017148,48
2022-08-12,1100.849965277778,1238.4535058839654,48
2022-08-13,579.8826388888891,637.3177161132111,48
2022-08-14,110.96534722222219,144.34205080927967,48
2022-08-15,243.27444444444427,280.2608143009629,48
2022-08-16,532.1197569444445,629.5723582637321,48
2022-08-17,391.8074305555556,499.93860426586485,48
2022-08-18,645.3762500000003,863.9466256094574,48
2022-08-19,565.2678472222224,794.3013442160222,48
2022-08-20,184.86173611111118,267.1624360141484,48
2022-08-21,443.1919097222224,575.456780123599,48
2022-08-22,666.2429513888887,813.0173157985333,48
2022-08-23,751.3649652777777,882.6579854726814,48
2022-08-24,293.7481944444446,334.85927699495414,48
2022-08-25,497.0554861111112,590.0971581669718,48
2022-08-26,302.4803819444447,412.4551697553667,48
2022-08-27,187.5919444444446,229.7605271386245,48
2022-08-28,254.5867361111112,305.27634014441355,48
2022-08-29,554.2430208333334,734.7463068331265,48
2022-08-30,1218.5201388888888,1535.322522268816,48
2022-08-31,886.857638888889,1015.7821395524145,48
2022-09-01,1087.0817013888889,1156.2698867413178,48
2022-09-02,490.01454861111114,541.3362553869399,48
2022-09-03,718.4935763888889,875.1857690099881,48
2022-09-04,471.3613541666668,582.0630254936464,48
2022-09-05,532.0215624999997,592.2089360461626,48
2022-09-06,651.7408680555558,701.5998290334929,48
2022-09-07,182.46937500000004,206.11632892307898,48
2022-09-08,191.09374999999991,267.88114254052937,48
2022-09-09,540.2086458333333,683.9544494055375,48
2022-09-10,1378.7160416666666,1579.1985703063926,48
2022-09-11,1110.9129861111112,1232.3815288256883,48
2022-09-12,643.3478472222222,686.1933328304414,48
2022-09-13,436.15072916666674,488.1009440691704,48
2022-09-14,176.37611111111116,219.13579970587074,48
2022-09-15,726.2148611111112,926.8675857353119,48
2022-09-16,704.5071180555555,1064.4683160836712,48
2022-09-17,199.40288194444443,277.87803358074456,48
2022-09-18,150.18072916666657,168.64781837260816,48
2022-09-19,341.44065972222216,380.24141830791814,48
2022-09-20,589.3320138888889,656.4053730211374,48
2022-09-21,747.5113194444447,824.2050277306362,48
2022-09-22,1181.3974305555555,1311.8471081353316,48
2022-09-23,620.5926736111111,779.9157550123558,48
2022-09-24,273.1784375,372.056421295868,48
2022-09-25,222.80701388888883,269.5116483771997,48
2022-09-26,404.45517361111115,586.0458318621486,48
2022-09-27,468.76253472222226,626.869769912777,48
2022-09-28,455.0377777777779,611.4298213794502,48
2022-09-29,370.55322916666654,419.64290011875687,48
2022-09-30,308.5988541666668,337.389100752096,48
2022-10-01,316.12354166666665,346.9211820762004,48
2022-10-02,333.9505208333331,431.7077776191743,48
2022-10-03,942.0052083333335,1181.6027463899013,48
2022-10-04,582.2253125000001,697.3434716792667,48
2022-10-05,878.0919791666665,1146.0402289872366,48
2022-10-06,705.5763194444444,900.8157282002333,48
2022-10-07,535.6079513888889,669.1643546571291,48
2022-10-08,504.7847569444446,662.0522003179021,48
2022-10-09,465.3114930555557,538.596749759453,48
2022-10-10,980.3285763888889,1200.0281164643745,48
2022-10-11,394.0176041666667,557.8814558504081,48
2022-10-12,870.7597222222222,1104.4164888141536,48
2022-10-13,674.3427777777779,827.2921183234868,48
2022-10-14,898.804826388889,1206.7711604913716,48
2022-10-15,1038.2988888888888,1441.3640173438612,48
2022-10-16,726.2635069444444,806.0784164457353,48
2022-10-17,386.3666666666666,428.97769152936274,48
2022-10-18,337.18913194444445,371.6442924136232,48
2022-10-19,307.43472222222215,335.3506433341174,48
2022-10-20,319.18340277777776,403.86469632376856,48
2022-10-21,588.2848958333333,891.125939390938,48
2022-10-22,696.6871875,1002.3793602565571,48
2022-10-23,577.0901388888889,847.9257114325812,48
2022-10-24,263.8316319444445,353.0647817020251,48
2022-10-25,168.74947916666687,273.5165689926003,48
2022-10-26,205.63486111111118,273.42288667427175,48
2022-10-27,489.3185416666667,653.3695567194733,48
2022-10-28,870.0320833333332,1196.5233953575512,48
2022-10-29,845.9092013888888,1150.3008058824573,48
2022-10-30,821.1559027777779,1142.6511681766299,48
2022-10-31,383.9057986111113,538.635957308149,48
2022-11-01,255.85423611111096,388.4434104746839,48
2022-11-02,401.39072916666646,526.2823371495035,48
2022-11-03,435.29677083333337,493.9775055894898,48
2022-11-04,463.8274652777779,593.3164309372202,48
2022-11-05,329.21722222222223,491.08860942166405,48
2022-11-06,104.71722222222222,132.62515501483242,48
2022-11-07,634.1292361111109,953.6230776472495,48
2022-11-08,249.81878472222218,303.4969637635857,48
2022-11-09,276.7886805555554,312.10561249210815,48
2022-11-10,260.8014930555557,293.97534743826196,48
2022-11-11,324.54368055555557,399.7069106302211,48
2022-11-12,249.59076388888897,400.4999284651358,48
2022-11-13,692.5218402777776,986.5734147659051,48
2022-11-14,119.46989583333321,155.74185371601445,48
2022-11-15,236.9682638888888,275.36689273194617,48
2022-11-16,252.68006944444437,337.11503277160733,48
2022-11-17,260.6164930555556,288.8052594246757,48
2022-11-18,377.0014930555556,585.0274428414484,48
2022-11-19,326.7753819444444,478.4334001423994,48
2022-11-20,778.2627430555555,1063.7086708804754,48
2022-11-21,226.14923611111098,296.3754659008787,48
2022-11-22,429.7523958333333,605.1434092042139,48
2022-11-23,263.28499999999997,423.2134296817186,48
2022-11-24,168.36489583333346,223.78195315875817,48
2022-11-25,223.38906249999988,284.6986850747215,48
2022-11-26,124.90906249999996,172.95712687535934,48
2022-11-27,622.4930208333333,857.8267569330319,48
2022-11-28,411.75687499999987,546.3468422838146,48
2022-11-29,222.93350694444436,297.0123178534101,48
2022-11-30,510.4241319444445,728.1639067593246,48
2022-12-01,534.8079166666666,819.396450509261,48
2022-12-02,225.43954861111115,305.1507477708423,48
2022-12-03,185.54670138888892,209.8260908550938,48
2022-12-04,414.4948611111111,548.9809994898967,48
2022-12-05,620.7273263888889,840.3953971850273,48
2022-12-06,274.6349652777776,382.0305660166563,48
2022-12-07,359.168402777778,477.6005484741176,48
2022-12-08,610.5167361111111,841.5561396844687,48
2022-12-09,301.85274305555544,358.7080419026544,48
2022-12-10,230.83864583333346,295.0139793081181,48
2022-12-11,337.3606597222222,410.1486009801051,48
2022-12-12,846.6098958333332,1091.2346228055926,48
2022-12-13,347.51968749999986,454.75061520666986,48
2022-12-14,624.8189236111111,981.3844536977081,48
2022-12-15,121.15940972222229,146.6626248648026,48
2022-12-16,100.93302083333317,123.07868541753591,48
2022-12-17,70.62072916666659,101.25033687443953,48
2022-12-18,516.7044791666666,659.4371682850449,48
2022-12-19,700.4009375000002,971.894550183828,48
2022-12-20,293.12187500000005,351.39982169613955,48
2022-12-21,129.87857638888894,161.60531969690936,48
2022-12-22,537.4927083333334,768.3638812800788,48
2022-12-23,457.4082986111111,617.4933488546153,48
2022-12-24,641.0806249999999,917.0386817134165,48
2022-12-25,332.14968749999986,435.8440914080809,48
2022-12-26,634.7721527777777,753.9036534263096,48
2022-12-27,594.6590625,713.0233671431727,48
2022-12-28,690.73,926.4012686870007,48
2022-12-29,185.6573263888889,223.00041377003936,48
2022-12-30,373.85131944444447,424.50985068321245,48
