origin,mae,rmse,n
2021-10-18,701.3570833333333,830.8937254434227,48
2021-10-19,210.6097222222221,257.72542332357267,48
2021-10-20,200.07187499999978,255.10457689227914,48
2021-10-21,154.16739583333353,225.90315847215783,48
2021-10-22,150.0578819444444,207.52623098020544,48
2021-10-23,398.0512847222223,511.1288100221552,48
2021-10-24,388.29451388888884,473.78647345488815,48
2021-10-25,589.0389930555557,676.6994335245638,48
2021-10-26,99.94270833333331,142.5525957963833,48
2021-10-27,112.90520833333333,171.63588314708724,48
2021-10-28,491.84069444444435,705.7389506262343,48
2021-10-29,350.2142361111111,420.9239050595472,48
2021-10-30,929.4984027777779,1136.8158831251342,48
2021-10-31,281.7041666666666,354.6611045652386,48
2021-11-01,790.2453125000001,935.9977677714248,48
2021-11-02,90.18704861111115,127.81389748466286,48
2021-11-03,118.08690972222222,154.6619734196114,48
2021-11-04,523.9942013888889,775.3462945408814,48
2021-11-05,211.3451041666667,278.86553118242335,48
2021-11-06,825.3632986111112,1045.8198117197771,48
2021-11-07,387.30979166666657,535.5986901712835,48
2021-11-08,416.99670138888877,555.7936561775101,48
2021-11-09,222.85170138888896,278.49271790746786,48
2021-11-10,605.4925694444445,903.2863181576666,48
2021-11-11,144.78857638888894,192.05659779125128,48
2021-11-12,390.82385416666676,522.7508767805431,48
2021-11-13,633.1492013888889,747.3052756675595,48
2021-11-14,414.2424652777777,523.2569592829328,48
2021-11-15,460.0663888888891,570.2432276177123,48
2021-11-16,159.02791666666673,195.1847169578399,48
2021-11-17,146.76670138888898,192.3794104575583,48
2021-11-18,222.80409722222225,285.1819074613379,48
2021-11-19,497.3184375,719.5171569878139,48
2021-11-20,515.9215972222222,599.2630925904647,48
2021-11-21,257.8093402777777,293.8177679025606,48
2021-11-22,360.2221875000002,472.9921785483161,48
2021-11-23,197.34954861111103,235.46696922229614,48
2021-11-24,275.4547916666668,331.71925832596565,48
2021-11-25,264.470763888889,338.90872463306033,48
2021-11-26,268.80437499999994,336.5291183297462,48
2021-11-27,664.6973611111113,770.3643846155063,48
2021-11-28,336.9214583333333,441.7078753037172,48
2021-11-29,429.7568402777779,537.7796718155101,48
2021-11-30,542.6422569444443,671.5862354848898,48
2021-12-01,132.92565972222206,189.03566835636457,48
2021-12-02,236.63104166666673,292.0678288431284,48
2021-12-03,275.73986111111117,380.34215367654195,48
2021-12-04,626.2689236111108,761.2566000742817,48
2021-12-05,253.87253472222224,325.344150754475,48
2021-12-06,613.0088888888887,698.2859926609781,48
2021-12-07,302.34868055555563,390.6149691892841,48
2021-12-08,242.9073958333332,383.7753647024369,48
2021-12-09,332.0558333333335,446.0333633599716,48
2021-12-10,225.8151736111112,330.05228071233563,48
2021-12-11,694.3946180555555,784.3484482053503,48
2021-12-12,368.90798611111126,439.2402732213432,48
2021-12-13,614.2613194444443,695.8986369020488,48
2021-12-14,208.34399305555564,247.05080842760637,48
2021-12-15,495.55055555555555,691.1227680034697,48
2021-12-16,546.2770833333335,646.8172607222008,48
2021-12-17,220.83809027777798,278.28103482554553,48
2021-12-18,1080.888784722222,1381.3134761986746,48
2021-12-19,801.0280902777777,1048.3633186158652,48
2021-12-20,752.0382986111109,931.3084607559605,48
2021-12-21,364.0996874999998,439.96920806759545,48
2021-12-22,595.0871875000001,808.560076723435,48
2021-12-23,200.90281249999987,244.05980668227477,48
2021-12-24,485.8319444444446,567.9382388221762,48
2021-12-25,495.81416666666655,567.7302371888593,48
2021-12-26,326.9473263888887,417.0834397257467,48
2021-12-27,299.9598958333334,425.6809086951027,48
2021-12-28,235.84826388888905,335.21755989287385,48
2021-12-29,285.77781250000015,317.9613779689587,48
